1,6850,5.1221816328864795
1,9684,5.0743342117267645
1,9616,5.0415381450173244
1,5493,4.958182244992847
1,6567,4.9545505590030245
1,7732,4.9007710344056745
1,8564,4.621473761788893
1,8419,4.594986639461236
1,7735,4.5668037000813575
1,7730,4.551890802572304
1,9069,4.49580860246044
1,9090,4.482931111392095
1,7745,4.47741590865914
1,9652,4.347751188621491
1,8871,4.339835533283944
1,9574,4.326770083174253
1,6602,4.246978866451322
1,7553,4.241098377055151
1,6473,4.23144224014751
1,9281,4.216045970100645
1,7771,4.208948857449924
1,8270,4.208948857449924
1,5660,4.170103279434233
1,8375,4.170103279434233
1,5014,4.15886346868411
1,9955,4.153751084116129
1,7925,4.135107895392596
1,5495,4.115273647930477
1,7872,4.115273647930477
1,8860,4.115273647930477
1,6927,4.106924956012718
1,7980,4.098730519898493
1,5019,4.0984056066311325
1,6291,4.0984056066311325
1,6470,4.090920705405799
1,6182,4.039910338163737
1,9891,4.038398060913388
1,7822,4.0174169554661505
1,8050,4.0174169554661505
1,7844,4.002071261876218
1,10034,4.002071261876218
1,6171,4.001064760148046
1,6848,3.979577879178631
1,9198,3.979577879178631
1,8446,3.9645570988560603
1,6685,3.9632256838605278
1,8179,3.9632256838605278
1,8547,3.943575993408823
1,7428,3.9147828521819896
1,7820,3.9147828521819896
1,8170,3.9147828521819896
1,5687,3.9057369171213034
1,7183,3.9057369171213034
1,9595,3.9057369171213034
1,9241,3.8903406470744386
1,6122,3.883243534423717
1,6904,3.883243534423717
1,7449,3.883243534423717
1,7821,3.883243534423717
1,7909,3.883243534423717
1,9805,3.883243534423717
1,5169,3.8775539777414254
1,5936,3.8775539777414254
1,6128,3.8775539777414254
1,6381,3.8775539777414254
1,7598,3.8775539777414254
1,8201,3.8775539777414254
1,8350,3.8775539777414254
1,8922,3.8775539777414254
1,9446,3.8775539777414254
1,9961,3.8775539777414254
1,5690,3.869359541627201
1,6484,3.8668913391056137
1,6907,3.8668913391056137
1,9247,3.8668913391056137
1,9371,3.8668913391056137
1,9487,3.8668913391056137
1,9860,3.8668913391056137
1,5316,3.8483784361799627
1,5825,3.8483784361799627
1,7146,3.8483784361799627
1,7733,3.8483784361799627
1,6675,3.8315204653396826
1,7811,3.8315204653396826
1,6964,3.810539359892444
1,7151,3.810539359892444
1,9584,3.810539359892444
1,9591,3.810539359892444
1,7367,3.8094025723663894
1,7580,3.8094025723663894
1,8741,3.8094025723663894
1,6308,3.7727002836049257
1,6601,3.7727002836049257
1,9076,3.7727002836049257
1,9403,3.7727002836049257
1,9532,3.7727002836049257
1,9896,3.7727002836049257
1,5506,3.7652153823795924
1,5608,3.7652153823795924
1,5799,3.7652153823795924
1,6263,3.7652153823795924
1,6696,3.7652153823795924
1,7723,3.7652153823795924
1,8418,3.7652153823795924
1,9478,3.7351861205847676
1,9665,3.7351861205847676
1,6050,3.7307481431695133
1,7433,3.7307481431695133
1,8434,3.7307481431695133
1,9435,3.7307481431695133
1,6262,3.71420501513753
1,6311,3.71420501513753
1,6342,3.71420501513753
1,7216,3.71420501513753
1,7879,3.71420501513753
1,7883,3.71420501513753
1,8013,3.71420501513753
1,8041,3.71420501513753
1,8243,3.71420501513753
1,8294,3.71420501513753
1,8370,3.71420501513753
1,6006,3.6763659388500116
1,5266,3.6538725561524243
1,5350,3.6538725561524243
1,5360,3.6538725561524243
1,5486,3.6538725561524243
1,5494,3.6538725561524243
1,5698,3.6538725561524243
1,5776,3.6538725561524243
1,6032,3.6538725561524243
1,6126,3.6538725561524243
1,6158,3.6538725561524243
1,6300,3.6538725561524243
1,6309,3.6538725561524243
1,6471,3.6538725561524243
1,6849,3.6538725561524243
1,6915,3.6538725561524243
1,7106,3.6538725561524243
1,7542,3.6538725561524243
1,7734,3.6538725561524243
1,7892,3.6538725561524243
1,7965,3.6538725561524243
1,8015,3.6538725561524243
1,8322,3.6538725561524243
1,8407,3.6538725561524243
1,8698,3.6538725561524243
1,9192,3.6538725561524243
1,5023,3.637520360834321
1,5311,3.637520360834321
1,5368,3.637520360834321
2,5715,4.5809579455527185
2,9677,4.5119180498374245
2,6327,4.491271722635485
2,9081,4.073055295586904
2,6079,3.9813091100608053
2,5653,3.902480513649356
2,7553,3.886678972562855
2,7599,3.7968400555405744
2,7179,3.7808309061882976
2,6217,3.7426782536627856
2,6668,3.7272124598111223
2,9099,3.6910739645708333
2,9943,3.6726418520543227
2,8959,3.659569411611977
2,7854,3.6466604959451594
2,6292,3.643353202483355
2,9628,3.641162971338878
2,5766,3.634980889726532
2,6970,3.6319497805744563
2,5638,3.622213722359149
2,9113,3.5958259923444453
2,7323,3.5928346843489143
2,5746,3.556535594043293
2,6536,3.55417159718031
2,8300,3.5353335438173246
2,5639,3.5317650037237627
2,9091,3.52715034274941
2,7755,3.5173222390372016
2,9092,3.507819767201612
2,8554,3.503467594477499
2,7350,3.4992588449021986
2,6364,3.496689436204394
2,6474,3.4951909820778386
2,5122,3.473864088099573
2,5121,3.471332097756628
2,9544,3.460557984252671
2,5496,3.4504572128352997
2,8972,3.4504572128352997
2,7529,3.4504460025937047
2,8186,3.447075056326415
2,6382,3.4390979072335375
2,9261,3.408810126266813
2,6917,3.4056477561571237
2,8572,3.4056477561571237
2,7748,3.401569507479726
2,8455,3.401569507479726
2,6289,3.3960719828734445
2,6290,3.3960719828734445
2,5863,3.3936556186357096
2,6291,3.3936556186357096
2,7919,3.3886697775383636
2,8377,3.3886697775383636
2,9444,3.3886697775383636
2,5377,3.3863171806093257
2,7009,3.3863171806093257
2,5009,3.385001428955184
2,6469,3.376217241179045
2,5884,3.3696101468081547
2,6498,3.3696101468081547
2,8339,3.364123399384403
2,7117,3.361594553690911
2,7758,3.3523615015072865
2,7956,3.3523615015072865
2,7756,3.352350291265692
2,7824,3.3511413777845522
2,9104,3.3511413777845522
2,7949,3.3498295111643417
2,6932,3.344616575072151
2,7823,3.3345732992600103
2,6906,3.321849818083103
2,7644,3.321296423308791
2,10016,3.3107144149387997
2,9542,3.3070881753183397
2,5497,3.305142784281932
2,7759,3.305142784281932
2,6755,3.3041123927149947
2,8732,3.3041123927149947
2,6919,3.30261393858844
2,9391,3.30261393858844
2,9871,3.3019333718121127
2,8115,3.2998363462896574
2,7746,3.2866740152583294
2,5865,3.28563595996968
2,6496,3.285221724393666
2,5378,3.28006692088744
2,6212,3.28006692088744
2,6556,3.28006692088744
2,5176,3.274415324633179
2,5362,3.274415324633179
2,6197,3.274415324633179
2,6287,3.274415324633179
2,7448,3.274415324633179
2,7514,3.274415324633179
2,8410,3.274415324633179
2,5123,3.2660276880563908
2,6468,3.2660276880563908
2,7118,3.2660276880563908
